intro,links
"With surgical strike across the Line of Control, India has shown the world its neeti (new policy)and reeti (tradition) in tackling terrorism, Prime Minister Narendra Modi said Sunday.",https://www.ndtv.com/india-news/lok-sabha-elections-2019-pm-narendra-modi-says-surgical-strike-shows-we-will-give-every-terrorist-mu-1987763
"Party workers should fulfill their domestic responsibilities first because those who can not do that ""can not manage the country"", Union minister Nitin Gadkari has said.",https://www.ndtv.com/india-news/nitin-gadkari-one-who-cant-take-care-of-home-cant-manage-country-1987757
"The father of Army jawan Aurangzeb, who was abducted and brutally killed by terrorists last year in Pulwama, Sunday joined BJP in presence of Prime Minister Narendra Modi at a public rally.",https://www.ndtv.com/india-news/father-of-soldier-killed-by-terrorists-joins-bjp-at-pms-samba-rally-1987756
The Communist Party of India (Marxist) general secretary Sitaram Yechury on Sunday dismissed West Bengal Chief Minister Mamata Banerjee's protest against the centre as a drama orchestrated by the BJP and her party.,https://www.ndtv.com/india-news/sitaram-yechury-attacks-both-bjp-mamata-banerjee-over-kolkata-protest-1987751
"N Chandrababu Naidu condemned the clash between the CBI and Kolkata Police, terming it a glaring example of Prime Minister Narendra Modi and BJP President Amit Shah destroying the country's institutions.",https://www.ndtv.com/india-news/amid-kolkata-police-cbi-row-chandrababu-naidu-says-bjp-losing-all-hope-1987747
"The CBI has filed a case against two of its officials, a district administration employee of the Uttar Pradesh government and some unidentified state police personnel for their alleged involvement in ""illegal and corrupt practice"" for settling Yamuna Express Industrial Development Authority (YEIDA) land scam case.",https://www.ndtv.com/india-news/cbi-charges-its-2-officials-in-yamuna-express-industrial-development-authority-fraud-case-1987746
"Defence Minister Nirmala Sitharaman on Sunday accused the previous UPA government of doing ""nothing"" during its 10-year rule to upgrade Defence Public Sector Undertakings, two days after a Mirage-2000 crashed in Bengaluru during a sortie killing both the pilots.",https://www.ndtv.com/india-news/mirage-2000-crash-not-set-back-for-indigenisation-nirmala-sitharaman-1987744
"Karnataka Deputy Chief Minister G Parameshwara on Sunday accused the Union government of ""bias"" in its financial aid granted to drought-hit states.",https://www.ndtv.com/karnataka-news/karnataka-alleges-centres-bias-over-providing-drought-relief-1987743
Delhi Chief Minister Arvind Kejriwal on Sunday extended support to his West Bengal counterpart Mamata Banerjee as she began a sit-in in Kolkata to protest against the Central government.,https://www.ndtv.com/india-news/as-mamata-banerjee-on-dharna-arvind-kejriwal-extends-support-1987742
"A leader of the Swaraj India party was attacked with a sharp weapon by unidentified men on motorbikes in Delhi, police said on Sunday. Anupam, the party's national vice-president and chief spokesperson, was talking on phone when two men on motorbikes attacked him and snatched away his mobile phone, police said.",https://www.ndtv.com/india-news/swaraj-india-leader-anupam-attacked-by-2-men-alleges-conspiracy-cops-1987740
