intro,links
"Two aircraft of Indian Air Force's Suryakiran Aerobatic Team crashed in Bengaluru today, a day before the opening of the Aero India show, a top police official said. The accident took place at around 11:50 am during a rehearsal session at the Yelahanka airbase in north Bengaluru.",https://www.ndtv.com/india-news/video-two-air-force-aircraft-of-aerobatics-team-collide-in-bengaluru-1995745
"Two jets of the Indian Air Force's Suryakiran Aerobatic Team collided in Bengaluru a day before the Aero India show begins in the city. Two out of the three pilots of the jets have ejected safely, initial reports said. Details of the third pilot are not known so far.",https://www.ndtv.com/india-news/bengaluru-air-show-two-suryakiran-aircraft-crash-at-yelahanka-airbase-in-bengaluru-1995744
Chhatrapati Shivaji Jayanti 2019: Rahul Gandhi paid tribute to the warrior king on his birth anniversary.,https://www.ndtv.com/india-news/chhatrapati-shivaji-jayanti-2019-rahul-gandhi-pays-tribute-to-great-king-1995730
"Pakistan has sought the United Nation's urgent intervention to ""defuse tensions"" with India, its foreign office said today. The request from Islamabad, which is nervous about how India will respond, came after Pak-based terror group Jaish-e-Mohammed carried out one of the worst terror attacks in Jammu and Kashmir.",https://www.ndtv.com/india-news/pakistans-appeal-to-un-amid-tension-with-india-over-pulwama-terror-attack-1995726
Border Surveillance Project: A senior Border Security Force official said work to set up the hi-tech project along the 2000-km sensitive stretch on the international border with Pakistan and Bangladesh is likely to be completed in six to seven years.,https://www.ndtv.com/india-news/work-on-hi-tech-border-surveillance-project-in-progress-says-border-security-force-1995712
"The Supreme Court today declined to interfere in the appointment of Nageswara Rao as the interim director of CBI between January 11 and February 1, after its then chief Alok Verma was sent on forced leave by the government. The top court was responding to a petition filed by a non-profit group Common Cause on the legality and transparency in appointing CBI director.",https://www.ndtv.com/india-news/supreme-court-declined-to-interfere-in-the-appointment-of-nageswara-rao-as-interim-director-of-cbi-d-1995708
"A French researcher has claimed that he has found a security lapse that allegedly exposed millions of Aadhaar numbers of dealers and distributors associated with Indane, an LPG brand owned by the Indian Oil Corporation.",https://www.ndtv.com/india-news/indane-leaked-millions-of-aadhaar-numbers-french-security-researcher-1995701
"Two jetsof the Indian Air Force's Suryakiran AerobaticTeam came crashing down after they collided in Bengaluru a day before theAero India show begins in the city. One of the three pilots have died. The two others, who ejected safely, have been injured and taken to the Command Hospital.",https://www.ndtv.com/india-news/two-aircraft-of-air-forces-surya-kiran-aerobatics-team-crash-at-yelahanka-airbase-in-bengaluru-repor-1995699
"Shivaji, known as the creator of the Maratha empire, was born on February 19 in 1630 at Shivneri Fort in Pune.",https://www.ndtv.com/india-news/chhatrapati-shivaji-jayanti-2019-pm-modi-pays-tribute-to-warrior-king-1995673
"""Anyone who has picked up the gun in Kashmir will be eliminated, unless they surrender,"" the army said today, appealing mothers in Kashmiri to persuade their sons who have picked up guns to get back to mainstream. The remarks cameafter three Jaish-e-Mohammed terrorists were killed in an operation in Jammu and Kashmir's Pulwama yesterday.",https://www.ndtv.com/india-news/anyone-who-picks-up-a-gun-in-kashmir-will-be-eliminated-army-1995663
"One of the largest diamonds in the world, the Jacob diamond weighing 184.75 carats, will be among the 173 precious jewels and jewellery items from the collection of the Nizams of Hyderabad that will be on display at the National Museum.",https://www.ndtv.com/india-news/rare-collection-of-hyderabad-nizams-jewels-on-display-at-national-museum-in-new-delhi-1995662
Guru Ravidas Jayanti: Sant Ravidas belonged to the bhakti movement during the 15th to 16th century and his hymns are included in the Guru Granth Sahib. Guru Ravidas Jayanti:,https://www.ndtv.com/india-news/ravidas-jayanti-pm-narendra-modi-other-leaders-pay-tribute-to-guru-ravidas-on-twitter-1995639
"A day after three Jaish-e-Mohammed terrorists were killed in an operation in Jammu and Kashmir's Pulwama in which four soldiers and a Kashmir police constable were also killed, a senior army officer said that the entire Jaish leadership in Kashmir Valley has been eliminated.",https://www.ndtv.com/india-news/jaish-leadership-in-valley-eliminated-in-less-than-100-hours-of-pulwama-terror-attack-says-army-1995636
"CBI Director Rishi Kumar Shukla on Tuesday convened a review meeting of all branches of the agency, a first after taking over charge earlier this month, the officials said",https://www.ndtv.com/india-news/cbi-director-rishi-kumar-shukla-convenes-review-meeting-of-all-branches-of-agency-1995632
"CBI Director Rishi Kumar Shukla on Tuesday convened a review meeting of all branches of the agency, a first after taking over charge earlier this month, the officials said",https://www.ndtv.com/india-news/cbi-director-rishi-kumar-shukla-convenes-review-meeting-of-all-branches-of-agency-1995632
"Puducherry Chief Minister V Narayanasamy on Monday ended his sit-in protest at midnight after a meeting with Lieutenant Governor Kiran Bedi, saying ""partial success"" was achieved on various demands. The temporary truce followed a five-hour meeting on the sixth day of the chief minister's protest outside the Raj Niwas demanding the governor's recall. He accuses Kiran Bedi of acting as a ""BJP agent"" and blocking his government's welfare schemes.",https://www.ndtv.com/india-news/week-after-puducherry-crisis-truce-between-chief-minister-v-narayanasamy-lt-governor-kiran-bedi-1995628
"In a shocking incident, two girls were expelled from a government school in Andhra Pradesh for reportedly being drunk in class. The Class 9 students had reportedly carried soft drinks mixed with alcohol in the class room and were sipping from the bottle while the teacher was in the class.",https://www.ndtv.com/andhra-pradesh-news/in-andhra-pradesh-2-class-9-girls-were-expelled-after-being-caught-drunk-in-classroom-1995626
"Security forces on Monday claimed a victory with the killing of a top terrorist of Jaish-e-Mohammad, the Pakistan-based group that carried out the suicide bombing in Pulwama on February 14, killing over 40 soldiers. Today, security forces will brief media on the Pulwama killings.",https://www.ndtv.com/india-news/pulwama-terror-attack-updates-security-forces-to-brief-media-on-pulwama-attack-1995607
