intro,links
"Ahead of Lok Sabha elections, the dates for which will be announced by the Election Commission shortly, the Aam Aadmi Party (AAP) launched its mega campaign with the demand for full statehood at the centre. The party staged a protest near BJP headquarters in Delhi today. Tomorrow, the party will protest outside Congress headquarters on Akbar Road.",https://www.ndtv.com/india-news/lok-sabha-elections-2019-with-delhi-statehood-demand-aap-launches-mega-election-campaign-2005483
"Union Minister Ram Vilas Paswan will not contest next month's national election but will take the Rajya Sabha route to parliament, his brother said today. Pashupati Paras, a minister in the Bihar government, also said the decision was taken last year.",https://www.ndtv.com/india-news/union-minister-ram-vilas-paswan-wont-contest-this-lok-sabha-poll-says-brother-2005481
The number of soldiers killed in Jammu and Kashmir in the first three months of this year has made 2019 one of the most violent in recent times.,https://www.ndtv.com/india-news/over-55-security-personnel-killed-in-jammu-in-kashmir-in-2019-so-far-2005479
"Prime Minister Narendra Modi today issued a stern warning to terrorist groups operating from Pakistan, warning them against any attempts to destroy the peace in the country.",https://www.ndtv.com/india-news/we-cannot-keep-suffering-forever-pm-modi-talks-on-terror-at-cisf-event-2005473
"Petroleum Minister Dharmendra Pradhan has conveyed India's concerns over rising crude oil prices and its effect on the domestic fuel rates in his meeting with Saudi Arabian Minister of Energy, Khalid Al-Falih, an official said.",https://www.ndtv.com/india-news/india-expresses-concerns-on-high-crude-prices-to-saudi-arabia-2005467
"Union Minister Nitin Gadkari today said neither does he have any aspirationsnor the Rashtriya Swayamsevak Sangh(RSS), the BJP's ideological mentor, any plans to project him as a prime ministerial candidate for the national election. The remarks come amid speculation that he would be projected as the next prime minister of the country if his party needed support of other political parties to form a government after the election.",https://www.ndtv.com/india-news/nitin-gadkari-says-neither-do-i-have-aspirations-nor-rss-any-designs-to-make-me-pm-candidate-2005451
"The SP-BSP-RLD alliance in Uttar Pradesh had no accommodation problems and is battle-ready to take on the BJP in the Lok Sabha polls, RLD vice president Jayant Chaudhary said Sunday, asserting the tie-up was made on workers'' feedback and not through a ""top-down process"".",https://www.ndtv.com/india-news/ready-to-take-on-bjp-says-jayant-chaudhary-2005448
"Uttar Pradesh will vote in all seven phases from April 11 to May 19 in the national election. With the maximum number of seats, the politically vital state is set to host the most-watched election battle that will test an opposition alliance of bitter rivals Mayawati and Akhilesh Yadav, joining hands to take on the BJP, which scooped a colossal 73 seats in the 2014 election.",https://www.ndtv.com/india-news/lok-sabha-election-a-litmus-test-for-mayawati-akhilesh-yadav-alliance-2005447
"Amidst the row over allegations of EVMs not being tamper-proof, Nationalist Congress Party (NCP) chief Sharad Pawar has asked his party's booth-level workers to stay alert at the time of demonstration of voting machines on the polling day.",https://www.ndtv.com/india-news/be-alert-during-evm-demo-on-polling-day-sharad-pawar-tells-party-workers-2005445
"Hours before the possible announcement of elections, Odisha Chief Minister Naveen Patnaik announced 33 per cent reservation for women in ticket allocation for the national elections in his party, the Biju Janata Dal. Assembly elections will be held in the state along with the national elections. The dates will be announced this evening.",https://www.ndtv.com/india-news/naveen-patnaik-announces-33-per-cent-reservation-for-women-in-party-tickets-2005439
